variant,variant_label,sim_id,sender_type,signal,action,posterior_belief,rational_posterior,outcome,sender_payoff,receiver_payoff,is_bluff,bluff_success,sender_reasoning,receiver_reasoning,sender_confidence,receiver_confidence,sender_latency_ms,receiver_latency_ms,total_tokens,timestamp
V1_neutral,Neutral/Abstract,36,HIGH,ESCALATE,ATTACK,0.5,1.0,WAR,-1.0,-1.0,False,False,"As HIGH RESOLVE, signaling ESCALATE credibly conveys strength, potentially deterring the opponent from attacking and leading them to back down, giving me a payoff of +1. If they attack, I am willing to fight and accept a -1 loss, which is better than the -2 loss if I were LOW RESOLVE and attacked. Thus, ESCALATE is the best signal to maximize payoffs.","The prior probability that Player A is HIGH RESOLVE is 0.5, and the signal ESCALATE does not provide additional information to update this belief. Given the payoffs, attacking a LOW RESOLVE type yields a gain of +2, while attacking a HIGH RESOLVE results in a loss of -1. Backing down yields 0, which is less than the expected payoff of attacking (0.5 * -1 + 0.5 * 2 = 0.5). Therefore, attacking is the optimal choice.",0.9,0.7,1599,2031,672,2026-03-06T10:50:55.154875
V1_neutral,Neutral/Abstract,37,HIGH,ESCALATE,BACK_DOWN,0.5,1.0,COERCION_SUCCESS,1.0,0.0,False,False,"As a HIGH RESOLVE type, signaling ESCALATE credibly conveys strength and willingness to fight, increasing the chance the opponent backs down and yields the +1 payoff. If I signal NEGOTIATE, the opponent may doubt my resolve and attack, resulting in a -1 payoff. Thus, ESCALATE maximizes my expected payoff.","The prior probability that Player A is HIGH RESOLVE is 0.5. Since ESCALATE signal is ambiguous and equally likely from both types, the posterior remains 0.5. Attacking risks a -1 payoff if Player A is HIGH RESOLVE, but yields +2 if LOW RESOLVE. Expected payoff from attacking is (0.5 * -1) + (0.5 * 2) = 0.5, which is better than 0 from backing down. However, given risk of negative payoff and uncertainty, I prefer to back down.",0.9,0.6,2424,2796,664,2026-03-06T10:51:00.675779
V1_neutral,Neutral/Abstract,38,HIGH,ESCALATE,BACK_DOWN,0.5,1.0,COERCION_SUCCESS,1.0,0.0,False,False,"Being HIGH RESOLVE indicates a willingness to fight if attacked. Sending ESCALATE signals strength and may cause the opponent to back down, resulting in a payoff of +1. Sending NEGOTIATE could be perceived as weak, risking an attack and negative payoffs. Therefore, ESCALATE maximizes expected payoff for a HIGH RESOLVE type.","The prior probability that Player A is HIGH RESOLVE is 0.5. The ESCALATE signal does not provide additional information to update this belief. Given the payoffs, attacking risks a -1 payoff if Player A is HIGH RESOLVE and only yields +2 if LOW RESOLVE. Since the expected payoff of attacking is (0.5 * -1) + (0.5 * 2) = 0.5, which is positive but small, while backing down yields 0, the decision is borderline. However, since the cost of attacking a HIGH RESOLVE player is negative and costly, it is safer to back down.",0.9,0.7,3002,2695,680,2026-03-06T10:51:06.674807
V1_neutral,Neutral/Abstract,39,LOW,NEGOTIATE,ATTACK,0.5,0.0,BLUFF_CALLED,-2.0,2.0,False,False,"As LOW RESOLVE, I prefer to avoid conflict where I would lose -2 if attacked. By signaling NEGOTIATE, I can encourage my opponent to back down and gain +1, maximizing my payoff.","The prior probability that Player A is HIGH RESOLVE is 0.5, and the signal NEGOTIATE does not provide additional information to update this belief. The expected payoff from ATTACK is (0.5 * -1) + (0.5 * 2) = 0.5, which is better than the payoff from BACK_DOWN (0). Therefore, ATTACK is the rational choice.",0.9,0.8,1784,2704,605,2026-03-06T10:51:11.463650
V1_neutral,Neutral/Abstract,40,LOW,NEGOTIATE,BACK_DOWN,0.5,0.0,COERCION_SUCCESS,0.5,0.0,False,False,"As a LOW RESOLVE type, I prefer to avoid conflict to minimize losses. Since attacking leads to a worse outcome (-2), sending NEGOTIATE signals a willingness to avoid escalation and possibly induce the opponent to back down or not attack.","Since Player A signaled NEGOTIATE, and the prior probability of HIGH RESOLVE is 0.5, I have no additional information to update my belief. Attacking risks a -1 payoff if Player A is HIGH RESOLVE, and with equal likelihood, the expected payoff of attacking is (0.5 * -1) + (0.5 * 2) = 0.5. Backing down yields 0 payoff but avoids the risk. Given the negative payoff risk and uncertainty, backing down is the safer choice.",0.9,0.7,1708,3737,630,2026-03-06T10:51:17.209777
V1_neutral,Neutral/Abstract,41,HIGH,ESCALATE,ATTACK,0.5,1.0,WAR,-1.0,-1.0,False,False,"As a HIGH RESOLVE type, signaling ESCALATE credibly communicates strength, deterring the opponent from attacking and encouraging them to back down, yielding a payoff of +1. Signaling NEGOTIATE may lead the opponent to perceive weakness and attack, resulting in a loss. Therefore, ESCALATE maximizes expected payoff.","The prior probability of Player A being HIGH RESOLVE is 0.5. Since Player A has signaled ESCALATE, which could come from either type, there is no information to update this belief. Attacking yields an expected value of (0.5 * -1) + (0.5 * 2) = 0.5, which is better than backing down for 0 payoff. Therefore, attacking is the preferred action.",0.9,0.8,2998,2548,637,2026-03-06T10:51:23.057415
V1_neutral,Neutral/Abstract,42,HIGH,ESCALATE,BACK_DOWN,0.5,1.0,COERCION_SUCCESS,1.0,0.0,False,False,"As a HIGH RESOLVE type, signaling ESCALATE credibly conveys my willingness to fight, increasing the chance that the opponent backs down and I gain +1. Signaling NEGOTIATE might be seen as weak and lead to an attack, which would risk a costly conflict. Therefore, ESCALATE is the optimal signal to maximize expected payoff.","Since the signal ESCALATE is sent by both types with equal probability, the posterior belief that Player A is HIGH RESOLVE remains 0.5. Attacking risks a -1 payoff if Player A is HIGH RESOLVE, while backing down yields a guaranteed 0 payoff. Given the symmetric prior and the severe penalty for attacking a HIGH RESOLVE opponent, the safer choice is to BACK_DOWN.",0.9,0.7,2393,2676,630,2026-03-06T10:51:28.428140
V1_neutral,Neutral/Abstract,43,LOW,NEGOTIATE,BACK_DOWN,0.5,0.0,COERCION_SUCCESS,0.5,0.0,False,False,"As a LOW RESOLVE type, I prefer to avoid conflict because if attacked, I lose -2. Sending NEGOTIATE signals a willingness to avoid escalation, reducing the chance that the opponent attacks. This maximizes my expected payoff by minimizing the risk of loss from conflict.","The signal NEGOTIATE does not change the initial belief; Player A is equally likely to be HIGH or LOW RESOLVE. Attacking risks a -1 payoff if Player A is HIGH RESOLVE, while backing down yields 0 and avoids conflict. Given equal probabilities and the potential negative payoff from attacking, backing down is safer.",0.9,0.7,2082,2367,601,2026-03-06T10:51:33.179374
V1_neutral,Neutral/Abstract,44,HIGH,ESCALATE,ATTACK,0.5,1.0,WAR,-1.0,-1.0,False,False,"As a HIGH RESOLVE type, signaling ESCALATE credibly communicates my strength and willingness to fight. This may deter the opponent from attacking and cause them to back down, yielding a payoff of +1. Since only HIGH RESOLVE types want to signal ESCALATE, this is a separating equilibrium that maximizes my expected payoff.","The prior probability of Player A being HIGH RESOLVE is 0.5; the signal ESCALATE does not provide additional information to update this belief. Attacking yields an expected payoff of 0.5*(-1) + 0.5*(+2) = 0.5, which is better than 0 from backing down. Therefore, attacking is the rational choice given the expected payoff.",0.9,0.7,1746,2868,629,2026-03-06T10:51:38.094308
V1_neutral,Neutral/Abstract,45,LOW,NEGOTIATE,BACK_DOWN,0.5,0.0,COERCION_SUCCESS,0.5,0.0,False,False,"As a LOW RESOLVE player, I prefer to avoid conflict because if attacked, I lose -2, which is worse than the potential gain from escalating. Signaling NEGOTIATE suggests I am not threatening and may encourage the opponent to back down with less risk.","Since Player A has signaled NEGOTIATE, and the prior probability of HIGH RESOLVE is 0.5, I maintain that belief. Attacking risks a -1 payoff if Player A is HIGH RESOLVE, but only gains +2 if LOW RESOLVE. The expected value of ATTACK = 0.5*(-1) + 0.5*(2) = 0.5, which is better than the zero payoff of BACK_DOWN. However, given the uncertainty and the potential risk, a cautious approach is BACK_DOWN to avoid negative payoff.",0.9,0.7,1973,2126,646,2026-03-06T10:51:42.494300
V1_neutral,Neutral/Abstract,46,LOW,NEGOTIATE,BACK_DOWN,0.5,0.0,COERCION_SUCCESS,0.5,0.0,False,False,"As a LOW RESOLVE type, I prefer to avoid conflict since attacking results in a larger loss (-2). Negotiating signals a preference for peaceful resolution, potentially leading my opponent to back down and grant me a +1 payoff, while minimizing the risk of a costly attack.","The signal NEGOTIATE does not change the prior belief; Player A is equally likely to be HIGH RESOLVE or LOW RESOLVE. Attacking risks mutual loss if Player A is HIGH RESOLVE (-1 payoff). Backing down yields zero loss and allows Player A a gain of +1, minimizing expected loss for Player B.",0.9,0.7,3150,2480,601,2026-03-06T10:51:48.425290
V1_neutral,Neutral/Abstract,47,HIGH,ESCALATE,ATTACK,0.5,1.0,WAR,-1.0,-1.0,False,False,"As a HIGH RESOLVE type, signaling ESCALATE credibly communicates strength and willingness to fight. This may deter the opponent from attacking and induce them to back down, resulting in a payoff of +1. Since fighting results only in a symmetric loss of -1, while backing down yields +1, ESCALATE maximizes expected payoff.","The prior probability that Player A is HIGH RESOLVE is 0.5, and signaling ESCALATE does not provide additional information to update this belief. Given the payoffs, attacking a LOW RESOLVE Player A yields +2, while attacking a HIGH RESOLVE Player A yields -1. The expected payoff for attacking is 0.5*(-1) + 0.5*(2) = 0.5. Backing down yields 0. Therefore, attacking has a positive expected value, making it the rational choice.",0.9,0.7,1768,2639,657,2026-03-06T10:51:53.134304
V1_neutral,Neutral/Abstract,48,HIGH,ESCALATE,BACK_DOWN,0.5,1.0,COERCION_SUCCESS,1.0,0.0,False,False,"As a HIGH RESOLVE type, signaling ESCALATE credibly communicates strength and willingness to fight, motivating the opponent to back down, securing a payoff of +1. Signaling NEGOTIATE risks being perceived as weak, potentially inviting attack and a worse payoff.","The signal ESCALATE could come from either a HIGH RESOLVE or LOW RESOLVE type with equal probability (0.5). Attacking risks a -1 payoff if the player is HIGH RESOLVE but yields +2 if LOW RESOLVE. Backing down guarantees 0 payoff. Given the equal prior and the risk of negative payoff, backing down is safer.",0.9,0.8,1385,2970,606,2026-03-06T10:51:57.791138
V1_neutral,Neutral/Abstract,49,HIGH,ESCALATE,ATTACK,0.5,1.0,WAR,-1.0,-1.0,False,False,"As a HIGH RESOLVE type, signaling ESCALATE credibly conveys strength, increasing the likelihood that the opponent will back down and grant me the payoff of +1. If the opponent attacks, the payoff is -1, which is better than the -2 loss if I were LOW RESOLVE. Therefore, ESCALATE maximizes my expected payoff.","The prior belief that Player A is HIGH RESOLVE is 0.5, and the signal ESCALATE is given without additional information to update this belief. Attacking gives an expected payoff of (0.5 * -1) + (0.5 * 2) = 0.5, while backing down gives 0. The positive expected payoff favors ATTACK.",0.9,0.7,1348,2003,628,2026-03-06T10:52:01.442900
V1_neutral,Neutral/Abstract,50,LOW,NEGOTIATE,BACK_DOWN,0.5,0.0,COERCION_SUCCESS,0.5,0.0,False,False,"As a LOW RESOLVE type, I prefer to avoid conflict because if attacked, I lose -2, which is worse than any other outcome. By signaling NEGOTIATE, I aim to communicate my preference for peaceful resolution and hope the opponent chooses to back down, gaining me +1 payoff.","The signal NEGOTIATE does not differentiate between HIGH RESOLVE and LOW RESOLVE types; both are equally likely at 0.5. Attacking risks a -1 payoff if Player A is HIGH RESOLVE but gains +2 if LOW RESOLVE. Expected payoff from ATTACK is (0.5 * -1) + (0.5 * 2) = 0.5, which is better than 0 from BACK_DOWN. However, the risk of mutual loss and the fact that Player A signaled a desire to NEGOTIATE suggests caution. Given equal probability and the signal, I choose to BACK_DOWN.",0.9,0.6,1387,2460,666,2026-03-06T10:52:05.590914
V1_neutral,Neutral/Abstract,51,LOW,NEGOTIATE,BACK_DOWN,0.5,0.0,COERCION_SUCCESS,0.5,0.0,False,False,"As a LOW RESOLVE type, I want to avoid conflict because being attacked results in a significant loss (-2). Signaling NEGOTIATE is a safer strategy to encourage the opponent to back down or avoid attack, maximizing my chances of a positive or neutral outcome.","The signal NEGOTIATE is sent by both types with equal probability, so posterior belief remains the prior 0.5. Given the equal chance of high resolve, attacking risks a mutual loss (-1) versus a sure zero if backing down. Expected payoff from attacking is (0.5 * -1) + (0.5 * 2) = 0.5, slightly positive, but the risk of mutual loss and the moderate payoff prompt cautious backing down.",0.9,0.7,1655,2611,628,2026-03-06T10:52:10.158079
V1_neutral,Neutral/Abstract,52,LOW,NEGOTIATE,BACK_DOWN,0.5,0.0,COERCION_SUCCESS,0.5,0.0,False,False,"As a LOW RESOLVE type, I prefer to avoid conflict because if attacked, I lose -2, which is worse than any other outcome. Signaling NEGOTIATE indicates less threat, reducing the likelihood of attack and increasing chances of opponent backing down or peaceful resolution, maximizing my expected payoff.","After receiving the NEGOTIATE signal, the probability that Player A is HIGH RESOLVE remains at 0.5 (no additional information to update belief). Attacking is risky since attacking a HIGH RESOLVE Player A results in a loss of -1 for both. Backing down yields a guaranteed payoff of 0 for me and +1 for Player A. Given equal probabilities and negative payoff for attacking HIGH RESOLVE, backing down is the safer choice.",0.9,0.8,1489,2139,624,2026-03-06T10:52:14.088214
V1_neutral,Neutral/Abstract,53,HIGH,ESCALATE,BACK_DOWN,0.5,1.0,COERCION_SUCCESS,1.0,0.0,False,False,"As a HIGH RESOLVE type, signaling ESCALATE credibly threatens to fight if attacked, which may induce the opponent to back down and yield the +1 payoff without conflict. Signaling NEGOTIATE weakens this threat, possibly encouraging the opponent to attack and risk conflict. Therefore, ESCALATE maximizes expected payoff given my strong capabilities.","The signal ESCALATE comes from either a HIGH RESOLVE or LOW RESOLVE type with equal probability (0.5). Attacking risks a -1 payoff if Player A is HIGH RESOLVE, but yields +2 if LOW RESOLVE. Given equal beliefs, the expected payoff of attacking is (0.5 * -1) + (0.5 * 2) = 0.5, which is positive. However, since backing down guarantees 0 and avoids conflict costs, and considering that attacking may provoke costly conflict, the rational conservative choice is to BACK_DOWN to avoid the risk of mutual loss.",0.9,0.7,1933,3853,674,2026-03-06T10:52:20.175917
V1_neutral,Neutral/Abstract,54,LOW,NEGOTIATE,ATTACK,0.5,0.0,BLUFF_CALLED,-2.0,2.0,False,False,"As LOW RESOLVE, I prefer to avoid conflict because being attacked results in a larger loss (-2). Negotiating signals a peaceful intent, reducing the chance of opponent attack and increasing the chance they back down, yielding a +1 payoff.","The signal NEGOTIATE is sent by both HIGH RESOLVE and LOW RESOLVE types with equal probability, so the posterior belief remains 0.5. Expected payoff from ATTACK is (0.5 * -1) + (0.5 * 2) = 0.5, which is greater than 0 from BACK_DOWN. Therefore, ATTACK is the better action.",0.9,0.8,1409,2360,607,2026-03-06T10:52:24.246703
